price,speed,hd,ram,screen,cd,multi,premium,ads,trend
2199,66,528,8,15,yes,yes,yes,191,23
1640,50,214,4,14,no,no,yes,191,23
2393,33,720,16,15,yes,yes,yes,191,23
1395,33,340,8,14,no,no,yes,191,23
2054,66,528,8,14,yes,no,yes,191,23
3144,66,1000,24,15,yes,no,yes,191,23
2594,50,720,16,15,yes,no,yes,191,23
2249,66,270,8,14,no,no,no,191,23
1679,66,425,4,15,no,no,yes,191,23
2345,66,528,8,15,yes,no,yes,191,23
1349,33,270,4,14,no,no,no,191,23
1199,33,428,4,15,no,no,yes,191,23
2040,33,1000,8,14,yes,no,yes,191,23
2804,33,1000,24,15,yes,no,yes,191,23
1545,50,214,4,14,no,no,yes,191,23
1579,66,212,4,15,no,no,yes,191,23
1609,50,425,8,15,no,no,yes,191,23
2893,33,1000,24,15,yes,yes,yes,191,23
1295,50,214,4,14,no,no,yes,191,23
2009,66,270,4,14,no,no,no,191,23
2845,50,1000,24,15,yes,no,yes,191,23
1495,33,340,8,14,no,no,yes,191,23
2840,33,1000,24,15,yes,no,yes,191,23
1940,50,528,8,14,yes,no,yes,191,23
1418,33,340,4,14,yes,yes,yes,191,23
1794,33,214,4,14,no,no,yes,191,23
1499,33,428,4,14,yes,yes,yes,191,23
2954,66,1000,24,15,yes,no,yes,191,23
1909,50,1000,8,15,no,no,yes,191,23
2904,33,1000,24,15,yes,no,yes,191,23
2209,66,540,8,17,no,no,yes,191,23
2594,33,720,16,15,yes,no,yes,191,23
1908,50,540,8,15,yes,yes,yes,191,23
2198,100,420,8,14,yes,yes,yes,191,23
2004,50,528,8,14,yes,no,yes,191,23
2898,100,730,16,15,yes,yes,yes,191,23
3140,33,1000,24,17,yes,no,yes,191,23
1699,66,420,8,14,yes,no,yes,191,23
1640,50,214,4,15,no,no,yes,191,23
1498,33,212,4,14,yes,yes,yes,191,23
1898,66,420,8,14,yes,yes,yes,191,23
2029,66,425,4,17,no,no,yes,191,23
2168,66,1000,8,14,yes,yes,yes,191,23
2118,66,1000,8,14,yes,no,yes,191,23
2194,50,528,8,14,yes,no,yes,191,23
1495,50,340,8,14,no,no,yes,191,23
1738,66,425,4,14,yes,no,yes,191,23
2640,33,720,16,17,yes,no,yes,191,23
1448,33,212,4,14,yes,no,yes,191,23
1489,33,424,4,15,no,no,yes,191,23
2404,50,720,16,15,yes,no,yes,191,23
1540,33,214,4,15,no,no,yes,191,23
3094,50,1000,24,15,yes,no,yes,191,23
1794,50,214,4,14,no,no,yes,191,23
2408,100,270,4,14,no,no,no,191,23
2454,66,720,16,15,yes,no,yes,191,23
1969,66,1000,8,14,no,no,yes,191,23
2904,50,1000,24,15,yes,no,yes,191,23
1545,66,340,8,14,no,no,yes,191,23
1718,66,340,4,14,yes,yes,yes,191,23
1604,33,214,4,14,no,no,yes,191,23
2993,33,1000,24,15,yes,yes,yes,191,23
2194,33,528,8,14,yes,no,yes,191,23
2345,50,720,16,15,yes,no,yes,191,23
2699,100,730,16,15,yes,no,yes,191,23
1940,50,528,8,15,yes,no,yes,191,23
2440,50,720,16,15,yes,no,yes,191,23
1604,50,214,4,14,no,no,yes,191,23
1808,50,425,8,15,yes,yes,yes,191,23
1574,50,270,4,14,no,no,no,191,23
2990,66,1000,24,15,yes,no,yes,191,23
1599,66,340,4,14,yes,no,yes,191,23
1598,33,424,4,14,yes,yes,yes,191,23
2493,33,720,16,15,yes,yes,yes,191,23
1654,66,214,4,14,no,no,yes,191,23
2795,100,528,16,14,yes,no,yes,191,23
1399,33,424,4,14,no,no,yes,191,23
1295,33,214,4,14,no,no,yes,191,23
2244,66,528,8,14,yes,no,yes,191,23
2404,33,720,16,15,yes,no,yes,191,23
2993,50,1000,24,15,yes,yes,yes,191,23
1489,66,212,4,14,no,no,yes,191,23
1688,66,212,4,14,yes,yes,yes,191,23
1199,33,340,4,14,no,no,yes,191,23
2845,33,1000,24,15,yes,no,yes,191,23
2745,33,1000,24,15,yes,no,yes,191,23
1990,66,528,8,15,yes,no,yes,191,23
2109,66,425,8,17,no,no,yes,191,23
2740,33,720,16,17,yes,no,yes,191,23
1899,66,730,8,14,yes,yes,yes,191,23
2490,66,720,16,15,yes,no,yes,191,23
1590,33,214,4,14,no,no,yes,182,24
1195,33,214,4,14,no,no,yes,182,24
1989,66,540,8,15,no,no,yes,182,24
2404,66,720,16,15,yes,no,yes,182,24
3140,66,1000,24,15,yes,yes,yes,182,24
1854,33,528,8,14,yes,no,yes,182,24
1490,33,214,4,14,no,no,yes,182,24
1890,50,528,8,14,yes,no,yes,182,24
1858,66,545,4,17,yes,no,yes,182,24
1890,33,528,8,14,yes,no,yes,182,24
1940,66,528,8,14,yes,no,yes,182,24
2944,33,1000,24,15,yes,no,yes,182,24
2423,50,720,16,15,yes,yes,yes,182,24
1399,66,428,4,14,no,no,yes,182,24
2354,50,720,16,15,yes,no,yes,182,24
1854,50,528,8,14,yes,no,yes,182,24
2295,50,720,16,15,yes,no,yes,182,24
2248,66,1000,8,14,yes,no,yes,182,24
1799,66,425,8,14,no,no,yes,182,24
2804,66,1000,24,15,yes,no,yes,182,24
1545,66,214,4,14,no,no,yes,182,24
1644,33,214,4,14,no,no,yes,182,24
1744,33,214,4,14,no,no,yes,182,24
2590,33,720,16,17,yes,no,yes,182,24
1454,33,214,4,14,no,no,yes,182,24
1779,33,424,4,17,no,no,yes,182,24
2040,50,1000,8,14,yes,no,yes,182,24
2740,66,720,16,17,yes,no,yes,182,24
2335,33,212,8,17,yes,yes,yes,182,24
2058,66,545,8,17,yes,no,yes,182,24
1568,33,428,4,15,yes,yes,yes,182,24
2345,66,720,16,15,yes,no,yes,182,24
1899,66,730,8,15,yes,no,yes,182,24
1794,66,214,4,14,no,no,yes,182,24
2745,66,1000,24,15,yes,no,yes,182,24
1499,33,428,4,14,yes,yes,yes,182,24
2254,33,720,16,15,yes,no,yes,182,24
2095,66,528,8,15,yes,no,yes,182,24
1823,33,528,8,14,yes,yes,yes,182,24
2339,66,540,8,17,no,no,yes,182,24
1889,66,425,8,15,no,no,yes,182,24
2944,50,1000,24,15,yes,no,yes,182,24
1999,66,730,8,15,yes,no,yes,182,24
1345,66,214,4,14,no,no,yes,182,24
1890,50,528,8,15,yes,no,yes,182,24
2754,50,1000,24,15,yes,no,yes,182,24
2699,100,730,16,15,yes,no,yes,182,24
2098,66,540,8,14,yes,yes,yes,182,24
2195,33,720,16,15,yes,no,yes,182,24
1599,66,340,8,15,no,no,yes,182,24
2258,66,730,8,17,yes,yes,yes,182,24
2295,33,720,16,15,yes,no,yes,182,24
1999,100,420,8,14,yes,no,yes,182,24
2323,33,720,16,15,yes,yes,yes,182,24
1754,33,528,8,14,yes,no,yes,182,24
2390,33,720,16,15,yes,no,yes,182,24
1923,50,528,8,14,yes,yes,yes,182,24
1295,33,214,4,14,no,no,yes,182,24
1973,66,528,8,14,yes,yes,yes,182,24
1368,50,428,4,15,no,no,yes,182,24
2790,33,1000,24,15,yes,no,yes,182,24
2390,50,720,16,15,yes,no,yes,182,24
1339,33,424,4,14,no,no,yes,182,24
1495,33,214,4,14,no,no,yes,182,24
2044,33,528,8,14,yes,no,yes,182,24
1890,33,528,8,15,yes,no,yes,182,24
1899,66,540,8,14,no,no,yes,182,24
1944,33,528,8,14,yes,no,yes,182,24
1640,66,214,4,14,no,no,yes,182,24
1989,66,425,8,15,yes,yes,yes,182,24
2840,66,1000,24,15,yes,no,yes,182,24
2094,66,528,8,14,yes,no,yes,182,24
1490,33,214,4,15,no,no,yes,182,24
1199,33,210,4,14,no,no,yes,182,24
1795,33,528,8,14,yes,no,yes,182,24
2690,33,720,16,17,yes,no,yes,182,24
2259,66,730,8,17,yes,yes,yes,182,24
1828,33,428,4,17,yes,yes,yes,182,24
2994,66,1000,24,15,yes,no,yes,182,24
2099,66,1000,8,14,no,no,yes,182,24
2399,66,730,16,15,yes,no,yes,182,24
1628,50,428,4,17,no,no,yes,182,24
1604,66,214,4,14,no,no,yes,182,24
1640,66,214,4,15,no,no,yes,182,24
1398,50,340,4,14,yes,yes,yes,182,24
2440,66,720,16,15,yes,no,yes,182,24
1590,50,214,4,14,no,no,yes,182,24
1845,66,528,8,14,yes,no,yes,182,24
2258,66,730,8,17,yes,no,yes,182,24
1985,33,212,8,15,yes,yes,yes,182,24
2354,33,720,16,15,yes,no,yes,182,24
1998,66,425,8,14,yes,yes,yes,182,24
2199,66,540,8,15,yes,yes,yes,182,24
1795,50,528,8,14,yes,no,yes,182,24
1698,66,540,8,14,yes,yes,yes,182,24
2544,33,720,16,15,yes,no,yes,182,24
2040,33,1000,8,14,yes,no,yes,182,24
1438,33,212,4,14,yes,yes,yes,182,24
2249,66,270,8,14,no,no,no,182,24
1495,66,528,8,14,no,no,yes,182,24
1590,33,214,4,15,no,no,yes,182,24
1999,66,730,8,15,yes,yes,yes,182,24
1388,33,212,4,14,yes,no,yes,182,24
2690,50,720,16,17,yes,no,yes,182,24
2754,33,1000,24,15,yes,no,yes,182,24
2695,33,1000,24,15,yes,no,yes,182,24
2189,66,1000,8,15,no,no,yes,182,24
2690,33,1000,24,15,yes,no,yes,182,24
2339,66,425,8,17,yes,yes,yes,182,24
1239,33,212,4,14,no,no,yes,182,24
1758,50,545,4,17,yes,no,yes,182,24
1899,66,730,8,14,yes,yes,yes,182,24
2290,33,720,16,15,yes,no,yes,182,24
1799,66,545,8,15,yes,no,yes,182,24
2594,66,720,16,15,yes,no,yes,182,24
1948,66,425,8,14,yes,no,yes,182,24
1468,66,428,4,15,no,no,yes,182,24
1299,50,428,4,14,no,no,yes,182,24
2695,50,1000,24,15,yes,no,yes,182,24
1679,33,212,4,17,no,no,yes,182,24
1199,33,340,4,14,no,no,yes,182,24
1790,33,528,8,15,yes,no,yes,182,24
2844,33,1000,24,15,yes,no,yes,182,24
1789,33,212,8,15,yes,yes,yes,182,24
1699,66,420,8,14,yes,no,yes,182,24
2159,66,730,8,17,yes,no,yes,182,24
1299,50,340,4,14,yes,no,yes,182,24
2239,66,425,8,17,no,no,yes,182,24
2298,66,1000,8,14,yes,yes,yes,182,24
1744,50,214,4,14,no,no,yes,182,24
1499,50,545,4,15,yes,no,yes,182,24
2473,66,720,16,15,yes,yes,yes,182,24
1395,66,528,8,14,no,no,yes,182,24
2654,33,1000,24,15,yes,no,yes,182,24
1599,66,540,8,14,yes,no,yes,182,24
2790,50,1000,24,15,yes,no,yes,182,24
2423,33,720,16,15,yes,yes,yes,182,24
1395,33,214,4,14,no,no,yes,182,24
1895,33,212,8,14,yes,yes,yes,182,24
1399,33,210,4,14,yes,yes,yes,182,24
1429,33,424,4,15,no,no,yes,182,24
1923,33,528,8,14,yes,yes,yes,182,24
1488,33,424,4,14,yes,no,yes,182,24
1904,66,528,8,14,yes,no,yes,182,24
1495,50,214,4,14,no,no,yes,182,24
1528,33,428,4,17,no,no,yes,182,24
1545,66,528,8,14,no,no,yes,182,24
1295,50,214,4,14,no,no,yes,182,24
2595,33,1000,24,15,yes,no,yes,182,24
2090,66,1000,8,14,yes,no,yes,182,24
1590,50,214,4,15,no,no,yes,182,24
1799,66,420,8,14,yes,yes,yes,182,24
2539,66,1000,8,17,no,no,yes,182,24
1329,33,212,4,15,no,no,yes,182,24
1899,66,425,8,14,yes,yes,yes,182,24
1940,66,528,8,15,yes,no,yes,182,24
1538,33,424,4,14,yes,yes,yes,182,24
2048,66,540,8,14,yes,no,yes,182,24
2044,50,528,8,14,yes,no,yes,182,24
2840,100,528,16,15,yes,no,yes,182,24
1499,50,340,4,15,yes,yes,yes,182,24
1699,33,212,8,14,yes,yes,yes,182,24
1790,33,528,8,14,yes,no,yes,182,24
2598,66,730,16,15,yes,yes,yes,182,24
1898,66,420,8,14,yes,yes,yes,182,24
2139,33,212,8,17,yes,yes,yes,182,24
1599,66,545,4,15,yes,no,yes,182,24
1268,33,428,4,15,no,no,yes,182,24
2898,100,730,16,15,yes,yes,yes,182,24
2544,50,720,16,15,yes,no,yes,182,24
1554,50,214,4,14,no,no,yes,182,24
2295,66,528,8,15,yes,no,yes,182,24
2444,33,720,16,15,yes,no,yes,182,24
2990,33,1000,24,15,yes,yes,yes,182,24
3090,33,1000,24,15,yes,yes,yes,182,24
1728,66,428,4,17,no,no,yes,182,24
1695,33,528,8,14,yes,no,yes,182,24
1998,66,730,8,15,yes,yes,yes,182,24
1554,33,214,4,14,no,no,yes,182,24
1940,33,1000,8,14,yes,no,yes,182,24
1199,33,428,4,14,no,no,yes,182,24
2198,100,420,8,14,yes,yes,yes,182,24
2290,33,720,16,15,yes,no,yes,158,25
1718,66,428,4,17,no,no,yes,158,25
1568,50,428,4,15,yes,yes,yes,158,25
2595,33,1000,24,15,yes,no,yes,158,25
1899,66,730,8,15,yes,no,yes,158,25
1605,66,540,8,15,no,no,yes,158,25
2444,33,720,16,15,yes,no,yes,158,25
1640,66,214,4,15,no,no,yes,158,25
1490,33,214,4,15,no,no,yes,158,25
2195,33,720,16,15,yes,no,yes,158,25
2248,66,730,8,17,yes,no,yes,158,25
1199,33,210,4,14,no,no,yes,158,25
1495,33,214,4,14,no,no,yes,158,25
1299,50,340,4,14,yes,no,yes,158,25
1398,50,340,4,14,yes,yes,yes,158,25
1699,33,212,8,14,yes,yes,yes,158,25
1599,66,545,4,15,yes,no,yes,158,25
1923,33,528,8,14,yes,yes,yes,158,25
1680,66,540,8,15,yes,no,yes,158,25
1848,66,545,4,17,yes,no,yes,158,25
2345,66,720,16,15,yes,no,yes,158,25
1295,33,214,4,14,no,no,yes,158,25
1799,66,420,8,14,yes,yes,yes,158,25
2423,33,720,16,15,yes,yes,yes,158,25
3140,66,1000,24,15,yes,yes,yes,158,25
2590,33,720,16,17,yes,no,yes,158,25
2740,66,720,16,17,yes,no,yes,158,25
1973,66,528,8,14,yes,yes,yes,158,25
1940,66,528,8,14,yes,no,yes,158,25
2295,33,720,16,15,yes,no,yes,158,25
1999,66,730,8,15,yes,no,yes,158,25
1989,33,212,8,15,yes,yes,yes,158,25
1898,66,420,8,14,yes,yes,yes,158,25
2699,100,730,16,15,yes,no,yes,158,25
2390,33,720,16,15,yes,no,yes,158,25
1399,33,210,4,14,yes,yes,yes,158,25
1618,50,428,4,17,no,no,yes,158,25
2473,66,720,16,15,yes,yes,yes,158,25
2990,33,1000,24,15,yes,yes,yes,158,25
1545,66,528,8,14,no,no,yes,158,25
1644,33,214,4,14,no,no,yes,158,25
1495,33,528,8,14,no,no,yes,158,25
2328,100,270,4,14,no,no,no,158,25
1885,66,730,8,15,yes,yes,yes,158,25
1790,33,528,8,15,yes,no,yes,158,25
1989,66,425,8,15,yes,yes,yes,158,25
1518,33,428,4,17,no,no,yes,158,25
1699,66,420,8,14,yes,no,yes,158,25
2090,66,1000,8,14,yes,no,yes,158,25
1490,33,214,4,14,no,no,yes,158,25
1659,66,425,8,14,yes,no,yes,158,25
1845,66,528,8,14,yes,no,yes,158,25
1854,33,528,8,14,yes,no,yes,158,25
2440,66,720,16,15,yes,no,yes,158,25
1865,66,540,8,17,no,no,yes,158,25
1295,50,214,4,14,no,no,yes,158,25
2690,33,1000,24,15,yes,no,yes,158,25
1590,33,214,4,14,no,no,yes,158,25
1599,66,540,8,15,no,no,yes,158,25
1899,66,425,8,14,yes,yes,yes,158,25
2148,66,730,8,17,yes,yes,yes,158,25
1590,33,214,4,15,no,no,yes,158,25
1578,50,270,4,14,no,no,no,158,25
1399,66,428,4,14,no,no,yes,158,25
1828,66,270,4,14,no,no,no,158,25
1468,66,428,4,15,no,no,yes,158,25
2323,33,720,16,15,yes,yes,yes,158,25
2159,66,730,8,17,yes,no,yes,158,25
1899,33,212,8,14,yes,yes,yes,158,25
1199,33,340,4,14,no,no,yes,158,25
2075,66,1080,8,15,yes,yes,yes,158,25
1795,66,540,8,15,yes,no,yes,158,25
2254,33,720,16,15,yes,no,yes,158,25
2944,33,1000,24,15,yes,no,yes,158,25
1818,50,428,4,17,yes,yes,yes,158,25
1599,66,540,8,14,yes,no,yes,158,25
2898,100,730,16,15,yes,yes,yes,158,25
1789,33,212,8,15,yes,yes,yes,158,25
2598,66,730,16,15,yes,yes,yes,158,25
2690,33,720,16,17,yes,no,yes,158,25
1748,50,545,4,17,yes,no,yes,158,25
2259,66,730,8,17,yes,yes,yes,158,25
2544,33,720,16,15,yes,no,yes,158,25
2404,66,720,16,15,yes,no,yes,158,25
2215,66,730,16,15,yes,yes,yes,158,25
1640,66,214,4,14,no,no,yes,158,25
1904,66,528,8,14,yes,no,yes,158,25
1999,100,420,8,14,yes,no,yes,158,25
2354,33,720,16,15,yes,no,yes,158,25
2804,66,1000,24,15,yes,no,yes,158,25
1790,33,528,8,14,yes,no,yes,158,25
2844,33,1000,24,15,yes,no,yes,158,25
2099,66,425,8,17,yes,no,yes,158,25
1698,66,540,8,14,yes,yes,yes,158,25
1195,33,214,4,14,no,no,yes,158,25
2529,66,364,8,14,no,no,no,158,25
2840,66,1000,24,15,yes,no,yes,158,25
2295,66,528,8,15,yes,no,yes,158,25
1395,33,528,8,14,no,no,yes,158,25
1799,66,545,8,15,yes,no,yes,158,25
1499,50,428,4,14,yes,yes,yes,158,25
2790,33,1000,24,15,yes,no,yes,158,25
1899,66,730,8,15,yes,yes,yes,158,25
2754,33,1000,24,15,yes,no,yes,158,25
2994,66,1000,24,15,yes,no,yes,158,25
1695,33,528,8,14,yes,no,yes,158,25
3090,33,1000,24,15,yes,yes,yes,158,25
2399,66,730,16,15,yes,no,yes,158,25
2745,66,1000,24,15,yes,no,yes,158,25
1495,50,528,8,14,no,no,yes,158,25
2594,66,720,16,15,yes,no,yes,158,25
2695,33,1000,24,15,yes,no,yes,158,25
1998,66,730,8,15,yes,yes,yes,158,25
1890,33,528,8,14,yes,no,yes,158,25
1345,66,214,4,14,no,no,yes,158,25
1299,50,428,4,14,no,no,yes,158,25
3029,100,364,8,14,no,no,no,158,25
2249,66,270,8,14,no,no,no,158,25
1940,66,528,8,15,yes,no,yes,158,25
1499,50,545,4,15,yes,no,yes,158,25
2139,33,212,8,17,yes,yes,yes,158,25
2339,66,425,8,17,yes,yes,yes,158,25
2048,66,545,8,17,yes,no,yes,158,25
1823,33,528,8,14,yes,yes,yes,158,25
2019,66,1000,8,15,yes,no,yes,158,25
1899,66,540,8,15,yes,yes,yes,158,25
1950,66,730,8,15,yes,yes,yes,158,25
1929,66,1000,8,14,yes,no,yes,158,25
2198,100,420,8,14,yes,yes,yes,158,25
1944,33,528,8,14,yes,no,yes,158,25
1855,66,730,8,15,yes,no,yes,158,25
1268,33,428,4,15,no,no,yes,158,25
2094,66,528,8,14,yes,no,yes,158,25
1754,33,528,8,14,yes,no,yes,158,25
2654,33,1000,24,15,yes,no,yes,158,25
1499,50,340,4,14,yes,yes,yes,158,25
1940,33,1000,8,14,yes,no,yes,158,25
2369,66,1000,8,17,yes,no,yes,158,25
1890,33,528,8,15,yes,no,yes,158,25
1794,66,214,4,14,no,no,yes,158,25
1899,66,730,8,14,yes,yes,yes,158,25
1545,66,214,4,14,no,no,yes,158,25
1554,33,214,4,14,no,no,yes,158,25
1395,33,214,4,14,no,no,yes,158,25
2339,33,212,8,17,yes,yes,yes,158,25
1795,33,528,8,14,yes,no,yes,158,25
1199,33,428,4,14,no,no,yes,158,25
1454,33,214,4,14,no,no,yes,158,25
1545,66,540,8,15,no,no,yes,158,25
2279,50,364,8,14,no,no,no,158,25
2595,66,528,8,15,yes,no,yes,158,25
1795,66,540,8,15,yes,yes,yes,158,25
2040,33,1000,8,14,yes,no,yes,158,25
1749,66,425,8,15,yes,no,yes,158,25
1604,66,214,4,14,no,no,yes,158,25
1368,50,428,4,15,no,no,yes,158,25
2044,33,528,8,14,yes,no,yes,158,25
1744,33,214,4,14,no,no,yes,158,25
2238,100,545,8,17,yes,no,yes,152,26
1698,66,540,8,14,yes,yes,yes,152,26
1890,100,340,4,14,no,no,yes,152,26
2495,66,364,8,14,no,no,no,152,26
2699,100,730,16,15,yes,no,yes,152,26
1748,50,428,4,17,yes,yes,yes,152,26
1935,66,1000,8,14,yes,no,yes,152,26
2304,66,720,16,15,yes,no,yes,152,26
1454,50,340,4,14,no,no,yes,152,26
2338,100,850,8,17,yes,no,yes,152,26
1799,75,545,8,15,yes,no,yes,152,26
2373,66,720,16,15,yes,yes,yes,152,26
1929,66,1000,8,14,yes,no,yes,152,26
2399,66,730,16,15,yes,no,yes,152,26
1899,100,545,8,15,yes,no,yes,152,26
2723,100,720,16,15,yes,yes,yes,152,26
1745,66,528,8,14,yes,no,yes,152,26
1998,66,730,8,15,yes,yes,yes,152,26
1994,100,340,4,14,no,no,yes,152,26
2340,66,720,16,15,yes,no,yes,152,26
2794,100,720,16,15,yes,no,yes,152,26
2190,100,528,8,14,yes,no,yes,152,26
2940,50,1000,24,17,yes,no,yes,152,26
1840,66,528,8,14,yes,no,yes,152,26
1540,66,340,4,15,no,no,yes,152,26
2285,100,1000,8,14,yes,no,yes,152,26
2190,100,528,8,15,yes,no,yes,152,26
1299,66,428,4,14,no,no,yes,152,26
2990,66,1000,24,17,yes,no,yes,152,26
1944,50,528,8,14,yes,no,yes,152,26
1490,50,340,4,14,no,no,yes,152,26
2095,100,528,8,14,yes,no,yes,152,26
2148,100,545,8,17,yes,no,yes,152,26
2494,66,720,16,15,yes,no,yes,152,26
2254,50,720,16,15,yes,no,yes,152,26
2088,66,545,8,17,yes,no,yes,152,26
2563,100,270,4,14,no,no,no,152,26
3123,100,1000,24,15,yes,yes,yes,152,26
2540,50,720,16,17,yes,no,yes,152,26
1854,100,340,4,14,no,no,yes,152,26
2248,100,850,8,17,yes,no,yes,152,26
1504,66,340,4,14,no,no,yes,152,26
2364,33,212,8,17,yes,yes,yes,152,26
1989,33,212,8,15,yes,yes,yes,152,26
1899,66,730,8,14,yes,yes,yes,152,26
1885,50,1000,8,14,yes,no,yes,152,26
1823,50,528,8,14,yes,yes,yes,152,26
2995,100,364,8,14,no,no,no,152,26
2394,66,1000,8,17,yes,no,yes,152,26
1789,50,212,8,15,yes,yes,yes,152,26
1694,66,340,4,14,no,no,yes,152,26
2338,100,545,8,17,yes,yes,yes,152,26
2273,50,1000,24,15,yes,yes,yes,152,26
2773,66,1000,24,15,yes,yes,yes,152,26
1790,50,528,8,14,yes,no,yes,152,26
2290,50,720,16,15,yes,no,yes,152,26
2444,50,720,16,15,yes,no,yes,152,26
1994,66,528,8,14,yes,no,yes,152,26
1804,66,528,8,14,yes,no,yes,152,26
2245,50,364,8,14,no,no,no,152,26
2138,75,545,8,17,yes,no,yes,152,26
1445,66,340,4,14,no,no,yes,152,26
2690,100,720,16,15,yes,no,yes,152,26
1838,50,428,4,17,yes,yes,yes,152,26
1813,50,270,4,14,no,no,no,152,26
2164,50,212,8,17,yes,yes,yes,152,26
1395,50,340,4,14,no,no,yes,152,26
1245,66,340,4,14,no,no,yes,152,26
2364,66,425,8,17,yes,yes,yes,152,26
1999,100,850,8,15,yes,no,yes,152,26
2063,66,270,4,14,no,no,no,152,26
2894,66,1000,24,15,yes,no,yes,152,26
2019,66,1000,8,15,yes,no,yes,152,26
1399,33,210,4,14,yes,yes,yes,152,26
1368,66,428,4,15,no,no,yes,152,26
2148,75,545,8,17,yes,yes,yes,152,26
2195,66,528,8,15,yes,no,yes,152,26
2238,75,545,8,17,yes,yes,yes,152,26
2654,100,720,16,15,yes,no,yes,152,26
2294,100,528,8,14,yes,no,yes,152,26
1268,50,428,4,15,no,no,yes,152,26
1199,33,340,4,14,no,no,yes,152,26
2704,66,1000,24,15,yes,no,yes,152,26
1998,66,545,8,17,yes,no,yes,152,26
2048,75,545,8,17,yes,no,yes,152,26
1899,75,545,8,15,yes,yes,yes,152,26
1999,100,420,8,14,yes,no,yes,152,26
2259,66,730,8,17,yes,yes,yes,152,26
2195,50,720,16,15,yes,no,yes,152,26
1499,50,545,4,15,yes,no,yes,152,26
1199,50,428,4,14,no,no,yes,152,26
1659,66,425,8,14,yes,no,yes,152,26
1754,50,528,8,14,yes,no,yes,152,26
2940,100,720,16,17,yes,no,yes,152,26
2323,50,720,16,15,yes,yes,yes,152,26
3054,100,1000,24,15,yes,no,yes,152,26
2590,66,720,16,17,yes,no,yes,152,26
3090,100,1000,24,15,yes,no,yes,152,26
1398,50,540,8,14,yes,yes,yes,152,26
2124,66,425,8,17,yes,no,yes,152,26
1699,50,212,8,14,yes,yes,yes,152,26
1748,50,545,4,17,yes,no,yes,152,26
2598,66,730,16,15,yes,yes,yes,152,26
1989,66,425,8,15,yes,yes,yes,152,26
2154,100,528,8,14,yes,no,yes,152,26
1795,100,340,4,14,no,no,yes,152,26
2198,100,420,8,14,yes,yes,yes,152,26
1490,50,340,4,15,no,no,yes,152,26
1999,100,545,8,15,yes,yes,yes,152,26
2595,100,720,16,15,yes,no,yes,152,26
2223,100,528,8,14,yes,yes,yes,152,26
3194,100,1000,24,15,yes,no,yes,152,26
1890,100,340,4,15,no,no,yes,152,26
1599,66,428,4,15,yes,yes,yes,152,26
1899,66,540,8,15,yes,yes,yes,152,26
2595,66,1000,24,15,yes,no,yes,152,26
1599,66,545,4,15,yes,no,yes,152,26
1938,66,545,4,17,yes,no,yes,152,26
1848,66,545,4,17,yes,no,yes,152,26
2654,50,1000,24,15,yes,no,yes,152,26
1848,66,428,4,17,yes,yes,yes,152,26
1599,66,540,8,15,no,no,yes,152,26
3340,100,1000,24,17,yes,no,yes,152,26
2740,66,1000,24,15,yes,no,yes,152,26
2690,50,1000,24,15,yes,no,yes,152,26
1749,66,545,8,15,yes,no,yes,152,26
2745,100,1000,24,15,yes,no,yes,152,26
1599,66,540,8,14,yes,no,yes,152,26
1899,33,212,8,14,yes,yes,yes,152,26
2898,100,730,16,15,yes,yes,yes,152,26
2545,50,1000,24,15,yes,no,yes,152,26
1699,66,270,4,14,no,no,no,152,26
1199,33,210,4,14,no,no,yes,152,26
1790,50,528,8,15,yes,no,yes,152,26
2844,50,1000,24,15,yes,no,yes,152,26
1499,50,428,4,15,yes,yes,yes,152,26
1898,66,420,8,14,yes,yes,yes,152,26
1749,66,425,8,15,yes,no,yes,152,26
1899,66,730,8,15,yes,no,yes,152,26
1899,66,425,8,14,yes,yes,yes,152,26
1540,66,340,4,14,no,no,yes,152,26
1938,66,428,4,17,yes,yes,yes,152,26
1873,66,528,8,14,yes,yes,yes,152,26
1699,66,420,8,14,yes,no,yes,152,26
1799,66,420,8,14,yes,yes,yes,152,26
1299,50,540,8,14,yes,no,yes,152,26
2245,66,720,16,15,yes,no,yes,152,26
1695,50,528,8,14,yes,no,yes,152,26
1840,66,528,8,15,yes,no,yes,152,26
2248,100,545,8,17,yes,yes,yes,152,26
1644,50,340,4,14,no,no,yes,152,26
1838,50,545,4,17,yes,no,yes,152,26
2873,100,1000,24,15,yes,yes,yes,163,27
1398,66,340,4,14,yes,yes,yes,163,27
1899,100,540,8,15,yes,no,yes,163,27
1845,100,528,8,14,yes,no,yes,163,27
1754,66,528,8,14,yes,no,yes,163,27
1799,66,420,8,14,yes,yes,yes,163,27
1699,66,420,8,14,yes,no,yes,163,27
2224,100,545,8,17,yes,yes,yes,163,27
2394,50,850,16,15,yes,no,yes,163,27
1799,66,730,8,15,yes,no,yes,163,27
2108,75,545,8,17,yes,no,yes,163,27
1399,33,210,4,14,yes,yes,yes,163,27
2699,100,730,16,15,yes,no,yes,163,27
1828,66,270,4,14,no,no,no,163,27
1808,50,545,4,17,yes,no,yes,163,27
1299,66,340,4,14,yes,no,yes,163,27
2444,66,850,16,15,yes,no,yes,163,27
1898,66,420,8,14,yes,yes,yes,163,27
2690,66,1000,24,15,yes,no,yes,163,27
1974,66,545,8,17,yes,no,yes,163,27
2208,100,545,8,17,yes,no,yes,163,27
